group,team_a,team_b,team_a_win,draw,team_b_win,team_a_goals_lambda,team_b_goals_lambda
F,Japan,Sweden,0.611826705688905,0.2713842265785688,0.1167890677325262,,
F,Japan,Tunisia,0.7530758653695091,0.19568346228587738,0.051240672344613485,,
F,Sweden,Tunisia,0.5892476717187594,0.28051268346888375,0.13023964481235684,,
G,Belgium,Egypt,0.5908804163985119,0.2822537696230217,0.12686581397846658,,
G,Belgium,Iran,0.5193955541711722,0.31159519189712853,0.16900925393169933,,
G,Belgium,New Zealand,0.7911588815691265,0.16949496687194987,0.039346151558923625,,
G,Egypt,Iran,0.34968393574845624,0.3478561641700054,0.30245990008153834,,
G,Egypt,New Zealand,0.664733573575211,0.24175441370427259,0.09351201272051637,,
G,Iran,New Zealand,0.7244847707869252,0.2094264868796622,0.06608874233341257,,
H,Spain,Cape Verde,0.857222153873943,0.1257918186341344,0.016986027491922667,,
H,Spain,Saudi Arabia,0.8528359946322824,0.1287901864163812,0.018373818951336406,,
H,Spain,Uruguay,0.7268607436980826,0.21365660130995542,0.05948265499196193,,
H,Cape Verde,Saudi Arabia,0.4135649818906115,0.3385775096482496,0.24785750846113896,,
H,Cape Verde,Uruguay,0.22918534352046593,0.3363083767591709,0.43450627972036315,,
H,Saudi Arabia,Uruguay,0.23580755436496276,0.34041192086727856,0.4237805247677587,,
I,France,Senegal,0.6974465190391221,0.23089294877165292,0.07166053218922488,,
I,France,Iraq,0.8536368378454403,0.12795324486045517,0.018409917294104544,,
I,France,Norway,0.6340952797867732,0.26461641909703804,0.10128830111618875,,
I,Senegal,Iraq,0.6608488400332531,0.24532246465270657,0.09382869531404041,,
I,Senegal,Norway,0.35111164795586897,0.3479130524667164,0.3009752995774147,,
I,Iraq,Norway,0.15248434617277412,0.31015022302420114,0.5373654308030248,,
J,Argentina,Algeria,0.7233830862779949,0.21647533689458526,0.06014157682741994,,
J,Argentina,Austria,0.6916153315474995,0.23524832007732308,0.07313634837517748,,
J,Argentina,Jordan,0.869549849545754,0.1161767817066431,0.014273368747602986,,
J,Algeria,Austria,0.37769164630191965,0.3461707447810612,0.27613760891701916,,
J,Algeria,Jordan,0.6631134519204346,0.24393657602212857,0.0929499720574368,,
J,Austria,Jordan,0.697452982406456,0.22571667238059587,0.07683034521294808,,
K,Portugal,DR Congo,0.738813362391623,0.2040996028497369,0.05708703475864017,,
K,Portugal,Uzbekistan,0.767796747671264,0.1857259637182175,0.0464772886105185,,
K,Portugal,Colombia,0.4655463929081969,0.3280356965759899,0.20641791051581324,,
K,DR Congo,Uzbekistan,0.46359032133155315,0.3273729159629786,0.20903676270546828,,
K,DR Congo,Colombia,0.16285543686455914,0.3032762470089176,0.5338683161265233,,
K,Uzbekistan,Colombia,0.1368141557805595,0.290696671250245,0.5724891729691954,,
L,England,Croatia,0.5812425706259821,0.2874896832114826,0.13126774616253545,,
L,England,Ghana,0.8256564554208272,0.14799626864175128,0.026347275937421578,,
L,England,Panama,0.7507127989241936,0.19901803440687663,0.050269166668929825,,
L,Croatia,Ghana,0.7218926876557975,0.21316927181264306,0.06493804053155938,,
L,Croatia,Panama,0.6178994097956132,0.2690090253819754,0.11309156482241137,,
L,Ghana,Panama,0.3078243713219085,0.35372962884339115,0.33844599983470036,,
